HOUR,TOTALLOAD,WIND,SOLAR
3833,16.5837058,0.842363656,0.459644912
3834,16.58562855,0.823030713,0.443724133
3835,16.578149,0.79987255,0.417553955
3836,16.56184157,0.772976853,0.368854398
3837,16.52677487,0.74017117,0.296640166
3838,16.47429302,0.701645563,0.225824669
3839,16.42400619,0.662279728,0.148142452
3840,16.37593782,0.622078489,0.07097592
3841,16.3211675,0.57868913,0.008961376
3842,16.26435751,0.533250881,0
3843,16.19096606,0.482169822,0
3844,16.0996522,0.425065497,0
3845,16.00128035,0.364587162,0
3846,15.89233608,0.299833985,0
3847,15.81363571,0.250245758,0
3848,15.77036449,0.218035913,0
3849,15.74071267,0.193392061,0
3850,15.7366896,0.181982591,0.039840497
3851,15.73711828,0.173160149,0.112908335
3852,15.74078403,0.16640879,0.278939329
3853,15.76918405,0.172203769,0.43820277
3854,15.81844561,0.188600716,0.563448329
3855,15.85459689,0.200409979,0.65788766
3856,15.87791154,0.207876168,0.710900912
3857,15.90264384,0.217256438,0.721031078
3858,15.92070183,0.224980643,0.715185792
3859,15.95825957,0.243043342,0.691869445
3860,16.01741037,0.272410838,0.619724079
3861,16.07874694,0.304330623,0.484579001
3862,16.1484413,0.341655974,0.358994951
3863,16.2194855,0.372929498,0.22730782
3864,16.2893263,0.396186495,0.087814836
3865,16.36594248,0.41898699,0.006738205
3866,16.44701565,0.437903369,0
3867,16.53242468,0.457676211,0
3868,16.62295732,0.47887058,0
3869,16.71667003,0.49605709,0
3870,16.81367138,0.510172338,0
3871,16.9267844,0.532980788,0
3872,17.05688151,0.564729318,0
3873,17.19796733,0.60033034,0
3874,17.35352721,0.642746772,0.02950243
3875,17.51593395,0.683692152,0.073744932
3876,17.68474732,0.722586484,0.181513609
3877,17.86682727,0.766012825,0.276504096
3878,18.06064792,0.812127978,0.394595722
3879,18.19973598,0.844327205,0.575761312
3880,18.27828457,0.849999998,0.636765343
3881,18.3265046,0.849999998,0.593885481
3882,18.32546225,0.849999998,0.551971151
3883,18.31516167,0.849999998,0.516581008
3884,18.29713614,0.849999998,0.502350109
3885,18.2342571,0.834329145,0.402529001
3886,18.13393697,0.80623483,0.281217962
3887,18.04158176,0.778373951,0.144678777
3888,17.95573993,0.75018707,0.047504315
3889,17.8587134,0.71828692,0.004406027
3890,17.76094066,0.684764211,0
3891,17.62479725,0.641130444,0
3892,17.44732858,0.586727626,0
3893,17.25526563,0.527326871,0
3894,17.03959244,0.460860084,0
3895,16.88074957,0.415448209,0
3896,16.78924321,0.394396163,0
3897,16.72039685,0.382889583,0
3898,16.69777167,0.389087924,0.023122441
3899,16.68073795,0.397994343,0.039518798
3900,16.66649234,0.408711909,0.103481877
3901,16.69657875,0.436090656,0.18440853
3902,16.76335213,0.477312762,0.280806831
3903,16.79835558,0.509870146,0.376709046
3904,16.8017164,0.53396659,0.431285837
3905,16.80202406,0.558827078,0.468850714
3906,16.78272396,0.579068938,0.505878038
3907,16.79563076,0.612117012,0.520435298
3908,16.84466812,0.659294103,0.470913866
3909,16.8907811,0.707652118,0.344575253
3910,16.9459722,0.761256895,0.213396592
3911,16.96114062,0.798083551,0.109508141
3912,16.92729414,0.814609776,0.034689085
3913,16.87631684,0.824194887,0.005454775
3914,16.79312982,0.820208952,0
3915,16.69712117,0.81242384,0
3916,16.59022387,0.801652522,0
3917,16.44898019,0.776986071,0
3918,16.27682734,0.740203612,0
3919,16.12411685,0.712147949,0
3920,15.99149533,0.692954031,0
3921,15.85641497,0.673528621,0
3922,15.73121725,0.658945859,0.042145588
3923,15.57974729,0.63389727,0.070283268
3924,15.39902216,0.597154494,0.204204171
3925,15.21696674,0.560406457,0.383225588
3926,15.02517185,0.520091522,0.542428036
3927,14.86116227,0.48492198,0.657487459
3928,14.73170676,0.456988274,0.717117707
3929,14.61304189,0.429569128,0.734145966
3930,14.51672979,0.405446972,0.725431328
3931,14.42749534,0.382222376,0.707439033
3932,14.34400064,0.359444535,0.636037839
3933,14.28449613,0.340854241,0.538728442
3934,14.2463409,0.326033816,0.413660071
3935,14.19138986,0.304080998,0.270821873
3936,14.11927247,0.274664821,0.122130765
3937,14.04711921,0.242845788,0.014006421
3938,13.96565187,0.20587616,0
3939,13.90253385,0.171137167,0
3940,13.86011302,0.139226883,0
3941,13.81721692,0.104211168,0
3942,13.78034459,0.067766089,0
3943,13.75290454,0.03971108,0
3944,13.73311839,0.020374375,0
3945,13.72426886,0.006355894,0
3946,13.72693541,0.000326626,0.040873983
3947,13.7345884,0,0.078277756
3948,13.74772598,0,0.172874994
3949,13.77018939,0,0.266501712
3950,13.80085166,0.001565846,0.369407292
3951,13.84595946,0.010258746,0.447634006
3952,13.90661429,0.020095567,0.534949659
3953,13.979244,0.032577829,0.590109031
3954,14.06581094,0.046716923,0.601631213
3955,14.16419287,0.067057934,0.561264138
3956,14.27433836,0.093945571,0.456466373
3957,14.39918103,0.124417053,0.319106631
3958,14.53848798,0.159594506,0.196790357
3959,14.68049636,0.189727879,0.104222425
3960,14.82468379,0.213637671,0.031652051
3961,14.97668499,0.236808878,0.008927215
3962,15.13346905,0.256447803,0
3963,15.30290366,0.277606292,0
3964,15.48562785,0.300696577,0
3965,15.67520213,0.32072192,0
3966,15.87339744,0.338692833,0
3967,16.08790137,0.362808821,0
3968,16.31873684,0.393106401,0
3969,16.56354509,0.426280708,0
3970,16.82433604,0.46436077,0.006927789
3971,17.0951696,0.501227022,0.02991558
3972,17.37591952,0.536480677,0.099603064
3973,17.67132692,0.574838211,0.223450037
3974,17.98023268,0.614933015,0.355535163
3975,18.20370939,0.640775211,0.472118067
3976,18.33223842,0.651245252,0.546547484
3977,18.41137908,0.652846393,0.571789522
3978,18.41256634,0.641057719,0.576400134
3979,18.39382514,0.626167087,0.530342506
3980,18.35718876,0.60842921,0.454825179
3981,18.24758611,0.578584935,0.350006017
3982,18.07548396,0.538506678,0.228490472
3983,17.91064103,0.497969538,0.129605394
3984,17.75084035,0.456459923,0.051656176
3985,17.56805798,0.410291341,0.013678523
3986,17.37821016,0.361621767,0
3987,17.12369765,0.301883671,0
3988,16.79969993,0.230367394,0
3989,16.44693681,0.152924239,0
3990,16.05141237,0.067445803,0
3991,15.76863974,0.008650119,0
3992,15.61785355,0,0
3993,15.51522577,0,0
3994,15.50611226,0,0.029310328
3995,15.50942075,0,0.045418987
3996,15.52002352,0,0.117490298
3997,15.61935967,0.034047397,0.197279556
3998,15.79220823,0.087809169,0.274437103
3999,15.91001777,0.132165534,0.36076747
4000,15.97350224,0.167446161,0.446767418
4001,16.03586885,0.204846091,0.495073957
4002,16.06621239,0.237864224,0.486621322
4003,16.162998,0.287866081,0.442720882
4004,16.33370458,0.356501065,0.415033394
4005,16.50467698,0.428004162,0.395109743
4006,16.69882026,0.50739237,0.340950993
4007,16.83880963,0.567113191,0.237809723
4008,16.90941588,0.60284204,0.116690031
4009,16.96395177,0.631271832,0.019653301
4010,16.97856497,0.644150161,0
4011,16.98126332,0.653853521,0
4012,16.97559218,0.661436585,0
4013,16.92590518,0.653241306,0
4014,16.83732078,0.631558265,0
4015,16.79396826,0.622362696,0
4016,16.79758227,0.62584888,0
4017,16.81033412,0.630766986,0
4018,16.85317289,0.643467394,0.060082694
4019,16.86714124,0.644907139,0.125856977
4020,16.84757851,0.63359864,0.267585569
4021,16.8409392,0.624139717,0.393563001
4022,16.83375904,0.612130611,0.497336301
4023,16.81236568,0.598939452,0.576999949
4024,16.78049973,0.586227434,0.64212272
4025,16.73485199,0.570110356,0.680628828
4026,16.67275754,0.551317539,0.641042015
4027,16.61279231,0.532348037,0.5645245
4028,16.55459152,0.512861017,0.454178643
4029,16.48666876,0.492285007,0.320402584
4030,16.41272599,0.471101917,0.204688876
4031,16.32439617,0.442604587,0.122007137
4032,16.219688,0.406201377,0.049910663
4033,16.10505212,0.365432746,0.018993893
4034,15.97783817,0.318464918,0
4035,15.83937967,0.268901398,0
4036,15.6900216,0.217033956,0
4037,15.5266525,0.159474082,0
4038,15.3494013,0.096966675,0
4039,15.21218832,0.050368186,0
4040,15.11977959,0.021312386,0
4041,15.04674726,0.000478995,0
4042,15.00833551,0,0.040631925
4043,14.97261827,0,0.055881818
4044,14.93808433,0,0.157437689
4045,14.93435691,0,0.260578295
4046,14.95536171,0.008446027,0.341029852
4047,14.96388085,0.022233063,0.418550027
4048,14.96086585,0.032752859,0.468784109
4049,14.96066367,0.045167456,0.48358077
4050,14.95456595,0.056317685,0.516455346
4051,14.97289432,0.077624374,0.505834566
4052,15.01787465,0.109931671,0.450843742
4053,15.06759796,0.145110442,0.373001424
4054,15.12919039,0.1858663,0.273161022
4055,15.2019618,0.213772089,0.163376343
4056,15.28385719,0.22623087,0.070192616
4057,15.38066374,0.23395668,0.029066307
4058,15.49193918,0.231522515,0
4059,15.61340476,0.227778494,0
4060,15.74589795,0.223428725,0
4061,15.89134291,0.209168122,0
4062,16.04919377,0.186675373,0
4063,16.22842846,0.172333542,0
4064,16.43023849,0.166206495,0
4065,16.65023185,0.161375815,0
4066,16.89113133,0.16184233,0.019312879
4067,17.14891544,0.155432381,0.045180387
4068,17.42354496,0.141235412,0.136603521
4069,17.71960989,0.128543478,0.267136123
4070,18.03655658,0.114560165,0.372018513
4071,18.23370752,0.104885818,0.455339156
4072,18.29755357,0.101068728,0.553041867
4073,18.29385351,0.098437464,0.614880842
4074,18.18215264,0.09883781,0.63789129
4075,18.04464798,0.101180196,0.604774896
4076,17.88456695,0.105164969,0.561120104
4077,17.62407497,0.113039278,0.495893069
4078,17.2782158,0.124642547,0.389119125
4079,16.94678127,0.132392252,0.268060101
4080,16.62692058,0.136033401,0.135026783
4081,16.27881779,0.139186513,0.020236391
4082,15.92545579,0.139942751,0
4083,15.48509172,0.143353018,0
4084,14.95111068,0.149853219,0
4085,14.38180014,0.155366901,0
4086,13.75749611,0.161053238,0
4087,13.27968127,0.1713522,0
4088,12.9739386,0.186257562,0
4089,12.73062275,0.204524807,0
4090,12.60869738,0.227322062,0.047776106
4091,12.50453461,0.251171915,0.107175662
4092,12.41149228,0.276032987,0.238261015
4093,12.43461888,0.304686556,0.360068863
4094,12.55455928,0.336472804,0.467403437
4095,12.60298157,0.36986507,0.56297903
4096,12.58070553,0.405108795,0.63073799
4097,12.55785011,0.442548027,0.631270611
4098,12.49395323,0.481899222,0.579364341
4099,12.51758154,0.524904373,0.460275413
4100,12.63861432,0.571688949,0.356717033
4101,12.76082503,0.621209631,0.265675566
4102,12.91417536,0.673906583,0.186421531
4103,13.03529075,0.7164164,0.098045459
4104,13.10817632,0.747327482,0.033941813
4105,13.18494955,0.773264713,0.0183542
4106,13.24543933,0.790373588,0
4107,13.30478705,0.806138783,0
4108,13.36694246,0.820927261,0
4109,13.40615917,0.82751238,0
4110,13.4253626,0.827283489,0
4111,13.50770436,0.830245782,0
4112,13.65636558,0.836209606,0
4113,13.83293966,0.841136501,0
4114,14.05876583,0.847375339,0.003569883
4115,14.27896925,0.846953016,0.033822655
4116,14.48943629,0.839246026,0.092382566
4117,14.73534723,0.830056599,0.165138704
4118,15.00458271,0.817496078,0.247579228
4119,15.22447074,0.808297989,0.333638072
4120,15.3931135,0.803678471,0.425774656
4121,15.53623495,0.79903507,0.508705795
4122,15.63444141,0.796391112,0.586595783
4123,15.74051591,0.793109413,0.62563279
4124,15.85596498,0.788836364,0.587388471
4125,15.93726335,0.786692515,0.466811679
4126,15.99471606,0.786150116,0.3377765
4127,16.06345626,0.780063871,0.203335835
4128,16.14082779,0.768257092,0.094207999
4129,16.216329,0.753839852,0.013811946
4130,16.29770119,0.735001291,0
4131,16.35179472,0.71671016,0
4132,16.3765422,0.699310089,0
4133,16.39429319,0.678817688,0
4134,16.39721887,0.656330531,0
4135,16.42970798,0.637030644,0
4136,16.49804371,0.620974933,0
4137,16.57530439,0.606497626,0
4138,16.6744038,0.594964985,0.054282368
4139,16.77457116,0.582426224,0.117304624
4140,16.87376483,0.568788884,0.273865137
4141,16.99381081,0.557234049,0.434516989
4142,17.13055421,0.546990143,0.566022126
4143,17.24406224,0.535791741,0.662074386
4144,17.33388829,0.523854396,0.721749329
4145,17.41664278,0.51178662,0.739885928
4146,17.48237906,0.499102507,0.72968097
4147,17.56015479,0.488054208,0.695231808
4148,17.65193058,0.478777158,0.60590351
4149,17.735033,0.469790414,0.501684485
4150,17.81594641,0.46162869,0.38921436
4151,17.90149136,0.457946023,0.256260181
4152,17.9897931,0.459013971,0.105229192
4153,18.08223972,0.463551659,0.012519598
4154,18.18011792,0.472632537,0
4155,18.27403183,0.483866504,0
4156,18.36405162,0.49727267,0
4157,18.4558805,0.515062961,0
4158,18.54756698,0.536854347,0
4159,18.64243533,0.560559308,0
4160,18.74131902,0.586366365,0
4161,18.84125317,0.615128648,0
4162,18.94325143,0.64643783,0.03824338
4163,19.04699959,0.682281911,0.048614351
4164,19.15224942,0.722880812,0.109373728
4165,19.26004296,0.766994799,0.190100652
4166,19.3703043,0.815161011,0.253450515
4167,19.43166264,0.848277021,0.309934346
4168,19.43906814,0.849999998,0.342179325
4169,19.41654498,0.849999998,0.410576926
4170,19.3492608,0.849999998,0.426325771
4171,19.2668647,0.849999998,0.383241809
4172,19.17046128,0.849999998,0.382255361
4173,19.03171102,0.830911925,0.382252453
4174,18.85596814,0.799558352,0.318296395
4175,18.67929734,0.772337536,0.213821502
4176,18.50055941,0.748979363,0.095867497
4177,18.30522967,0.723701386,0.016560655
4178,18.10153428,0.699874357,0
4179,17.85975908,0.666058614,0
4180,17.57740721,0.621363344,0
4181,17.27549388,0.574116238,0
4182,16.94679477,0.521609951,0
4183,16.68884831,0.480143442,0
4184,16.51335887,0.452147198,0
4185,16.36898412,0.42791909,0
4186,16.28416487,0.412297806,0.058112117
4187,16.20715808,0.397706877,0.135256774
4188,16.13498329,0.383514181,0.299628472
4189,16.11923024,0.377869707,0.445596887
4190,16.15029145,0.379347422,0.576502615
4191,16.14941829,0.372944628,0.672147083
4192,16.11737156,0.358562674,0.735349335
4193,16.08669102,0.342614128,0.758142753
4194,16.03861047,0.321425394,0.757342109
4195,16.03415821,0.3060445,0.726662727
4196,16.07808306,0.29730916,0.66201767
4197,16.12517506,0.28674901,0.550780935
4198,16.18975865,0.276902547,0.408789052
4199,16.24322303,0.265653468,0.274424594
4200,16.27831934,0.251892331,0.128789342
4201,16.31929194,0.238469812,0.016766763
4202,16.35712894,0.224569233,0
4203,16.39846844,0.20947363,0
4204,16.44532673,0.193392676,0
4205,16.4863758,0.175923289,0
4206,16.52304858,0.156904716,0
4207,16.59376035,0.141125052,0
4208,16.70019506,0.128881946,0
4209,16.82481743,0.117736744,0
4210,16.97763337,0.108944984,0.045771899
4211,17.13370273,0.099647012,0.122104381
4212,17.29131977,0.08959363,0.264739262
4213,17.47140237,0.081266157,0.40227058
4214,17.66858949,0.074032821,0.507613313
4215,17.80448195,0.06951921,0.540008563
4216,17.87374635,0.06821746,0.625930217
4217,17.90953245,0.068949278,0.663520051
4218,17.88995454,0.072301362,0.647492101
4219,17.86530455,0.077960778,0.561804806
4220,17.83733796,0.085921777,0.462625093
4221,17.76125321,0.096926066,0.356962031
4222,17.64655201,0.110985847,0.245953317
4223,17.54195551,0.125948851,0.139650034
4224,17.44540116,0.141808458,0.055374163
4225,17.33898764,0.159687619,0.024241291
4226,17.23381083,0.179094491,0
4227,17.08815478,0.201587641,0
4228,16.89893353,0.227361928,0
4229,16.69539722,0.255284533,0
4230,16.46759585,0.285764906,0
4231,16.29876418,0.307810618,0
4232,16.19986447,0.320214666,0
4233,16.12417844,0.328459121,0
4234,16.0960587,0.329352738,0.033150795
4235,16.07383838,0.329014162,0.091649395
4236,16.05450654,0.327736613,0.236112324
4237,16.08079273,0.31956592,0.369011792
4238,16.14480076,0.305627365,0.494868871
4239,16.17538252,0.29440108,0.606467177
4240,16.17256836,0.285743663,0.663795115
4241,16.16604701,0.276193281,0.664130268
4242,16.13855465,0.267744252,0.606353394
4243,16.14370836,0.253676589,0.577788009
4244,16.18551696,0.233457563,0.552675481
4245,16.22341068,0.211989059,0.47286282
4246,16.26975808,0.187677003,0.353763485
4247,16.25321469,0.175483363,0.22210002
4248,16.16228615,0.177390672,0.089407521
4249,16.0394738,0.185176908,0.007551113
4250,15.8631368,0.203253497,0
4251,15.66495949,0.224084051,0
4252,15.44726358,0.247191805,0
4253,15.17438565,0.280344978,0
4254,14.85187839,0.322158444,0
4255,14.54650019,0.359935893,0
4256,14.25838428,0.393739376,0
4257,13.95808515,0.428925517,0
4258,13.66164478,0.462453053,0.019626451
4259,13.31946119,0.504003334,0.034913654
4260,12.92731776,0.55434499,0.070840822
4261,12.5225793,0.60624916,0.117950357
4262,12.09349986,0.661988142,0.173228064
4263,11.76477666,0.70533059,0.205500306
4264,11.55284153,0.733907713,0.244870501
4265,11.39047698,0.757025479,0.279441416
4266,11.31460244,0.769838575,0.23837724
4267,11.26177716,0.780074356,0.219908127
4268,11.228413,0.788268317,0.17810102
4269,11.27988848,0.786148306,0.121536019
4270,11.4047749,0.775114725,0.085935051
4271,11.49825379,0.769688241,0.055831523
4272,11.56120687,0.76986453,0.02124569
4273,11.63810498,0.769391898,0.01283976
4274,11.70407645,0.771765267,0
4275,11.8398218,0.766084081,0
4276,12.05198761,0.751464327,0
4277,12.28090581,0.736107074,0
4278,12.54573684,0.717452884,0
4279,12.73775152,0.703263957,0
4280,12.84024082,0.6951412,0
4281,12.91873492,0.687524699,0
4282,12.94080649,0.682816603,0.010441512
4283,12.95618724,0.678345762,0.036868253
4284,12.96912978,0.67372003,0.091388062
4285,12.92549612,0.672445215,0.158907749
4286,12.83460894,0.674019135,0.247795798
4287,12.79879763,0.66957422,0.334248563
4288,12.81890933,0.658877472,0.403758125
4289,12.85093781,0.645919997,0.426779705
4290,12.91999293,0.628467177,0.435319727
4291,12.95111885,0.612629594,0.416251556
4292,12.93860611,0.598871469,0.350737614
4293,12.94009757,0.582305758,0.279399163
4294,12.9383825,0.564306855,0.188515603
4295,12.97574894,0.5526147,0.127544171
4296,13.06265359,0.547459226,0.059400523
4297,13.16673464,0.546190366,0.018157441
4298,13.30170489,0.55090258,0
4299,13.45651562,0.555999078,0
4300,13.62924631,0.561364923,0
4301,13.83810594,0.571674927,0
4302,14.08140247,0.585869852,0
4303,14.30653375,0.600265334,0
4304,14.51214391,0.615185117,0
4305,14.72308782,0.631778475,0
4306,14.92630543,0.64926529,0.038730802
4307,15.15780277,0.671208504,0.094822199
4308,15.42075269,0.697867463,0.229502665
4309,15.68667195,0.726909256,0.368142222
4310,15.9639457,0.759206024,0.497568644
4311,16.18187533,0.776614751,0.571403635
4312,16.33011574,0.777122359,0.600492807
4313,16.4478656,0.7699242,0.576651507
4314,16.51379764,0.749765371,0.531383823
4315,16.56203187,0.726597884,0.482084533
4316,16.59444524,0.700937929,0.452036175
4317,16.5743445,0.663057491,0.368384081
4318,16.50762087,0.614801807,0.272063398
4319,16.45673555,0.57010503,0.177655441
4320,16.42126298,0.528746568,0.077457167
4321,16.37392444,0.485048023,0.00620562
4322,16.32947543,0.44229579,0
4323,16.2402007,0.389492556,0
4324,16.10192672,0.325776417,0
4325,15.94986948,0.259195995,0
4326,15.7725569,0.187152014,0
4327,15.65724683,0.132850336,0
4328,15.61607235,0.099417008,0
4329,15.5993338,0.07401103,0
4330,15.63280406,0.063488687,0.046414942
4331,15.6736822,0.056271325,0.101533172
4332,15.71886747,0.051616376,0.209114987
4333,15.81303897,0.061534062,0.312494528
4334,15.94819693,0.083901952,0.408674333
4335,16.04689507,0.09887278,0.478849784
4336,16.10899956,0.106530682,0.530393914
4337,16.16728173,0.115279943,0.559412221
4338,16.20292854,0.120364152,0.547713034
4339,16.27390583,0.136881843,0.503309182
4340,16.38464434,0.166037644,0.423934915
4341,16.49117745,0.196547214,0.32282748
4342,16.60691429,0.231955978,0.210619365
4343,16.70226613,0.263255339,0.105174571
4344,16.76969585,0.288427602,0.033309204
4345,16.83297642,0.314366418,0.00506558
4346,16.88256636,0.338264659,0
4347,16.92555464,0.362845305,0
4348,16.96355633,0.388630117,0
4349,16.98430883,0.411736714,0
4350,16.98902227,0.432698362,0
4351,17.01601713,0.462488701,0
4352,17.06655971,0.501475483,0
4353,17.12269878,0.544690012,0
4354,17.1941224,0.594935813,0.00323511
4355,17.25516762,0.64483112,0.022469161
4356,17.30373704,0.693837086,0.067544394
4357,17.36058749,0.747971468,0.129279731
4358,17.41990045,0.805603,0.206841127
4359,17.45587008,0.84507959,0.309246447
4360,17.46825234,0.849999998,0.434868783
4361,17.46499738,0.849999998,0.520467829
4362,17.43927207,0.849999998,0.593986634
4363,17.41073237,0.849999998,0.587923023
4364,17.379725,0.843346453,0.529994763
4365,17.33034265,0.815674801,0.434939325
4366,17.2663495,0.775721502,0.318955243
4367,17.19805639,0.73677009,0.202066214
4368,17.12422166,0.69818645,0.088236655
4369,17.04214907,0.655032389,0.012323345
4370,16.95392071,0.610285629,0
4371,16.84873608,0.552432972,0
4372,16.72585689,0.480572147,0
4373,16.59209462,0.402667627,0
4374,16.44479299,0.315929425,0
4375,16.32785681,0.249152246,0
4376,16.24616856,0.205903155,0
4377,16.17699697,0.170492124,0
4378,16.13299036,0.151293925,0.055011407
4379,16.09023774,0.133376175,0.079933032
4380,16.0473348,0.115737607,0.196346529
4381,16.02759921,0.113369664,0.329282643
4382,16.02649935,0.123437574,0.449542058
4383,16.00991156,0.122056883,0.573978856
4384,15.9782204,0.109314936,0.654861787
4385,15.94522006,0.095061066,0.667085285
4386,15.90276157,0.073523284,0.636788808
4387,15.87745845,0.062900323,0.576410233
4388,15.87129266,0.064542525,0.483962009
4389,15.8645426,0.064762101,0.40133654
4390,15.8634052,0.067763807,0.297687452
4391,15.8776926,0.066982701,0.187558005
4392,15.90650373,0.060360624,0.097493047
4393,15.94991907,0.054090571,0.015384163
4394,16.01047267,0.045986567,0
4395,16.07822329,0.03673747,0
4396,16.15357406,0.02681137,0
4397,16.2439036,0.013878902,0
4398,16.34752703,0,0
4399,16.46504179,0,0
4400,16.5976384,0,0
4401,16.74422794,0,0
4402,16.90546754,0,0.054641112
4403,17.08368215,0.002575064,0.142268072
4404,17.27923492,0.007003415,0.305330992
4405,17.49185797,0.015255421,0.455411853
4406,17.72241377,0.025926714,0.584065047
4407,17.85651027,0.034425276,0.681029409
4408,17.88280632,0.040950483,0.73724567
4409,17.85578253,0.046702142,0.758103508
4410,17.74250419,0.05056372,0.755354969
4411,17.60895491,0.056486589,0.713656903
4412,17.45791566,0.064586674,0.645605139
4413,17.22652553,0.071949804,0.535368129
4414,16.92690915,0.079400064,0.360990885
4415,16.64173489,0.088191606,0.199922121
4416,16.36890764,0.098110745,0.074837217
4417,16.07530571,0.109123366,0.009100106
4418,15.7800906,0.121494079,0
4419,15.41615833,0.133707073,0
4420,14.97813543,0.145737832,0
4421,14.51419127,0.158551822,0
4422,14.00826231,0.171821068,0
4423,13.61500218,0.183200729,0
4424,13.35444372,0.192532307,0
4425,13.1417459,0.200668817,0
4426,13.02227913,0.206934299,0.024664142
4427,12.91733747,0.212916742,0.048459926
4428,12.82179947,0.21862626,0.121283875
4429,12.8160124,0.22264008,0.203143266
4430,12.88531708,0.225232233,0.259267399
4431,12.89926258,0.227869091,0.325776687
4432,12.8583815,0.23045892,0.391842797
4433,12.81725728,0.232430898,0.420826763
4434,12.74451552,0.234098219,0.425531824
4435,12.73950906,0.2341394,0.409129239
4436,12.80991858,0.232432575,0.407740942
4437,12.88129845,0.229855205,0.378332836
4438,12.97681503,0.226071522,0.292783685
4439,13.05177784,0.222512591,0.183169574
4440,13.09425316,0.219374941,0.07192766
4441,13.14252513,0.215707297,0.007981599
4442,13.18224767,0.211910137,0
4443,13.22266999,0.207306167,0
4444,13.26676086,0.201796061,0
4445,13.29698587,0.196056149,0
4446,13.31517001,0.189927679,0
4447,13.38261597,0.181984708,0
4448,13.50188862,0.172175222,0
4449,13.64450862,0.161061107,0
4450,13.82630115,0.148262918,0.040266735
4451,14.00731827,0.134751011,0.083789776
4452,14.18459653,0.120564206,0.228043452
4453,14.39133126,0.104885507,0.385578768
4454,14.61876232,0.087907918,0.516756871
4455,14.80979725,0.074472142,0.61601309
4456,14.96274602,0.064958941,0.655383123
4457,15.0984129,0.057218362,0.681174997
4458,15.20154458,0.052614102,0.678086115
4459,15.3131468,0.048138392,0.628533864
4460,15.43450363,0.043673345,0.559348459
4461,15.53166321,0.041948894,0.450852729
4462,15.6126733,0.042397144,0.321507802
4463,15.70609701,0.041784051,0.186708558
4464,15.80999183,0.040213807,0.068812771
4465,15.91565591,0.03891179,0.007134486
4466,16.02947456,0.037129521,0
4467,16.12500188,0.037559079,0
4468,16.20062526,0.040399479,0
4469,16.27440092,0.043730587,0
4470,16.34013712,0.048189596,0
4471,16.41460302,0.051892946,0
4472,16.50098816,0.054480276,0
4473,16.58662897,0.057326053,0
4474,16.67646396,0.059866756,0.028820721
4475,16.7647377,0.062779121,0.063481417
4476,16.85026598,0.066180695,0.174192162
4477,16.94018747,0.06923832,0.303154097
4478,17.03317299,0.072097343,0.426839534
4479,17.11074379,0.07685737,0.529972537
4480,17.17218935,0.083588922,0.610714333
4481,17.22541221,0.091381341,0.625705456
4482,17.26557179,0.100777231,0.600548874
4483,17.30495363,0.110357283,0.522026421
4484,17.3442474,0.12003246,0.450603682
4485,17.37316864,0.130970113,0.380803285
4486,17.39427841,0.142866129,0.287768239
4487,17.44728076,0.155526842,0.179507538
4488,17.53486767,0.169082494,0.068216962
4489,17.64008628,0.183424133,0.006444723
4490,17.77399106,0.198546468,0
4491,17.91106025,0.214865384,0
4492,18.05033616,0.232396077,0
4493,18.21447413,0.250947166,0
4494,18.39860354,0.27062413,0
4495,18.577636,0.291162816,0
4496,18.75252735,0.312543165,0
4497,18.93245269,0.334984869,0
4498,19.11163431,0.358429797,0.04336689
4499,19.31134795,0.383006693,0.07866069
4500,19.53310807,0.408756407,0.210609444
4501,19.76184981,0.435579583,0.361628234
4502,20.00259336,0.46352276,0.495543472
4503,20.1711962,0.48915992,0.578507891
4504,20.25770102,0.512138949,0.612953511
4505,20.3053277,0.534107917,0.635894444
4506,20.28945509,0.554075977,0.633252851
4507,20.25505665,0.574008755,0.596481025
4508,20.20439463,0.593989938,0.503775856
4509,20.09258439,0.612136681,0.394597813
4510,19.92778919,0.628809152,0.266259723
4511,19.77609583,0.646564423,0.144936298
4512,19.63646584,0.665346383,0.049985976
4513,19.48143823,0.684121773,0.002936536
4514,19.32652254,0.703486663,0
4515,19.11970188,0.721383592,0
4516,18.85671065,0.737648086,0
4517,18.57549499,0.753765853,0
4518,18.2636384,0.769245833,0
4519,18.02152784,0.778481086,0
4520,17.86287135,0.78102394,0
4521,17.73112205,0.779113072,0
4522,17.65588863,0.771126932,0.009068985
4523,17.587533,0.760577673,0.051308078
4524,17.52258851,0.747509864,0.127702549
4525,17.51263628,0.728663796,0.218751961
4526,17.54843533,0.704640757,0.324543379
4527,17.54247745,0.678856901,0.440077815
4528,17.49480605,0.651093725,0.49524731
4529,17.4423809,0.619990722,0.536600568
4530,17.36403935,0.58626993,0.545692752
4531,17.32568382,0.546872125,0.504086819
4532,17.3324059,0.501502225,0.430169638
4533,17.3344717,0.452181489,0.300364197
4534,17.34719359,0.398124054,0.17545038
4535,17.35125418,0.352941444,0.092642977
4536,17.33967038,0.318140373,0.034387282
4537,17.33289808,0.286691454,0.003535944
4538,17.32434145,0.262515559,0
4539,17.31404455,0.238135898,0
4540,17.30367157,0.213114987,0
4541,17.28724894,0.194712428,0
4542,17.26481989,0.181507311,0
4543,17.26973066,0.162793194,0
4544,17.30383784,0.13867556,0
4545,17.35107693,0.113476099,0
4546,17.42021669,0.084628769,0.017998799
4547,17.4906552,0.060461424,0.066841563
